location,names
"https://www.google.com/maps/dir/?api=1&destination=19.1305893183,72.8191550821",Blue Park
"https://www.google.com/maps/dir/?api=1&destination=19.2555490600,72.9849617800",Pop Tate's
"https://www.google.com/maps/dir/?api=1&destination=19.0352857968,72.8424926475",Munch
"https://www.google.com/maps/dir/?api=1&destination=18.9702421757,72.8309413791",Magdalena
"https://www.google.com/maps/dir/?api=1&destination=19.0654084499,72.8306972981",PJ's
"https://www.google.com/maps/dir/?api=1&destination=19.1350378386,72.8329131380",Tipsy Gypsy
"https://www.google.com/maps/dir/?api=1&destination=19.0317423416,72.8421744704",Ab's Lunch Home
"https://www.google.com/maps/dir/?api=1&destination=19.2066778367,72.9745146632",TASCA Oriental Cuisine
"https://www.google.com/maps/dir/?api=1&destination=18.9330502562,72.8335377574",Oye Kake
"https://www.google.com/maps/dir/?api=1&destination=19.0547060000,72.8282570000",Kaitlyn's
"https://www.google.com/maps/dir/?api=1&destination=18.9529843066,72.8174042702",Golden Star Thali
"https://www.google.com/maps/dir/?api=1&destination=19.1467065575,72.8282095492",The Boston Cupcakery
"https://www.google.com/maps/dir/?api=1&destination=19.2728548774,72.8823348507",International Baking Company
"https://www.google.com/maps/dir/?api=1&destination=18.9305835500,72.8263035000",210 Degrees
"https://www.google.com/maps/dir/?api=1&destination=19.1233844506,72.9131333157",Mantra Dining Bar
"https://www.google.com/maps/dir/?api=1&destination=19.1751980121,72.9530750960",R Steam Hot
"https://www.google.com/maps/dir/?api=1&destination=19.0485070000,72.9104340000",eat.fit
"https://www.google.com/maps/dir/?api=1&destination=19.1908058446,72.9711605608",Everyday Anday
"https://www.google.com/maps/dir/?api=1&destination=19.1909461708,72.9705961094",Gargi's Milkshakes
"https://www.google.com/maps/dir/?api=1&destination=19.1366770203,72.8296264261",Loco Loca
"https://www.google.com/maps/dir/?api=1&destination=19.1878939556,72.9671979323",Monis Bar and Restaurant
"https://www.google.com/maps/dir/?api=1&destination=19.2557482117,72.9839040712",Aromas Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.4065947703,72.8275842592",Hot & Spice
"https://www.google.com/maps/dir/?api=1&destination=19.0339010692,72.8653199226",Delight Punjabi Kulfi and Cold Drink House
"https://www.google.com/maps/dir/?api=1&destination=19.0856678870,72.9101563990",BouganVilla
"https://www.google.com/maps/dir/?api=1&destination=19.2115878133,72.8414519504",Dessertino
"https://www.google.com/maps/dir/?api=1&destination=18.9243877478,72.8215067089",Spesso Gourmet Kitchen
"https://www.google.com/maps/dir/?api=1&destination=19.2084242703,72.9717855155",The Yellow Chilli
"https://www.google.com/maps/dir/?api=1&destination=19.1070301833,72.8844893351",The Bigg Small Cafe + Bar
"https://www.google.com/maps/dir/?api=1&destination=19.1036840000,72.8713680000",Glasshouse - Hyatt Regency Mumbai
"https://www.google.com/maps/dir/?api=1&destination=19.1070827730,72.8261097148",The Butler And The Bayleaf
"https://www.google.com/maps/dir/?api=1&destination=19.2094177914,72.9621312395",Amul Ice Cream Parlour
"https://www.google.com/maps/dir/?api=1&destination=18.9221397481,72.8337566927",Masala Kraft - The Taj Mahal Palace
"https://www.google.com/maps/dir/?api=1&destination=19.2736163419,72.8696148098",Caek Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.1262840000,72.9186750000",Shanghai Kitchen
"https://www.google.com/maps/dir/?api=1&destination=19.1349155724,72.8324873373",Barrel & Co.
"https://www.google.com/maps/dir/?api=1&destination=19.0551134876,72.8292254359",Myfroyoland
"https://www.google.com/maps/dir/?api=1&destination=19.0984717823,72.8457625955",The Good Food Co.
"https://www.google.com/maps/dir/?api=1&destination=19.0941531288,72.8499515355",Paresh Missal
"https://www.google.com/maps/dir/?api=1&destination=19.0900209803,73.0051220208",Contigo
"https://www.google.com/maps/dir/?api=1&destination=19.0572934605,72.8276734427",Cafe Andora
"https://www.google.com/maps/dir/?api=1&destination=19.2515757997,72.8607879952",Lucibello's
"https://www.google.com/maps/dir/?api=1&destination=19.0608020000,72.8294980000",Sandwizzaa
"https://www.google.com/maps/dir/?api=1&destination=19.1559167877,72.8356798366",A1 Samosa
"https://www.google.com/maps/dir/?api=1&destination=18.9558416636,72.8244460747",Trupti
"https://www.google.com/maps/dir/?api=1&destination=18.9939846395,72.8366973996",Shree Datta Boarding
"https://www.google.com/maps/dir/?api=1&destination=19.1248317847,72.8645685688",Kebab Corner
"https://www.google.com/maps/dir/?api=1&destination=18.9496737574,72.7974452823",Cakes N More
"https://www.google.com/maps/dir/?api=1&destination=18.9974144572,72.8307680413",South Bombay Bar
"https://www.google.com/maps/dir/?api=1&destination=19.1040268414,72.8301933780",Utsav Restaurant
"https://www.google.com/maps/dir/?api=1&destination=19.0265639435,72.8507209942",Durga Restaurant And Bar
"https://www.google.com/maps/dir/?api=1&destination=19.0582170000,72.8339030000",The Dough Code
"https://www.google.com/maps/dir/?api=1&destination=19.0671760249,72.8674921766",O22 - Trident
"https://www.google.com/maps/dir/?api=1&destination=18.9226494200,72.8316498175",Olympia Coffee House
"https://www.google.com/maps/dir/?api=1&destination=19.0993129418,73.0053728074",Fresh Cakes & Breads
"https://www.google.com/maps/dir/?api=1&destination=19.1112150000,72.8880080000",Episode One
"https://www.google.com/maps/dir/?api=1&destination=19.1191662340,72.8684524074",Khana Taiyyar Hai
"https://www.google.com/maps/dir/?api=1&destination=19.1768950000,72.8365850000",The Pancake Story
"https://www.google.com/maps/dir/?api=1&destination=19.0602680000,72.8311410000",Hoppumm
"https://www.google.com/maps/dir/?api=1&destination=19.0528384135,72.9022073373",El Postre: The Little Baking Station
"https://www.google.com/maps/dir/?api=1&destination=19.1042425896,72.8871041536",O Cakes
"https://www.google.com/maps/dir/?api=1&destination=19.3853435459,72.8250572830",EatRight
"https://www.google.com/maps/dir/?api=1&destination=19.0619302838,72.8295194730",Suzette Creperie & Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.1070457068,72.8317068145",House Of Cookies
"https://www.google.com/maps/dir/?api=1&destination=19.1495346089,72.8315204009",The Homemade Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.2120149123,72.8417637572",Brain Freeze Ice Cream & Desserts
"https://www.google.com/maps/dir/?api=1&destination=19.1097990389,72.8272030503",Copa
"https://www.google.com/maps/dir/?api=1&destination=19.0605640000,72.9034340000",Khichdi Wala
"https://www.google.com/maps/dir/?api=1&destination=19.0274951669,72.8555952385",Cafe Mysore
"https://www.google.com/maps/dir/?api=1&destination=19.1980457628,72.8384358063",Liberty La Classique
"https://www.google.com/maps/dir/?api=1&destination=19.0673347825,72.8691501170",Tuskers - Sofitel
"https://www.google.com/maps/dir/?api=1&destination=19.1117197864,72.9179542512",Global Quarters
"https://www.google.com/maps/dir/?api=1&destination=19.0653840497,72.8340329602",Bowl Baby Bowl
"https://www.google.com/maps/dir/?api=1&destination=19.0693447485,72.8228997812",Olive Bar & Kitchen
"https://www.google.com/maps/dir/?api=1&destination=19.0006013758,72.8297293559",Toit
"https://www.google.com/maps/dir/?api=1&destination=19.2969317089,72.8645149246",Cakes & Crackers
"https://www.google.com/maps/dir/?api=1&destination=19.0992502114,73.0045004189",The Bakewell Bakery & Patisserie
"https://www.google.com/maps/dir/?api=1&destination=18.9221397481,72.8337566927",La Patisserie - The Taj Mahal Palace
"https://www.google.com/maps/dir/?api=1&destination=19.4645495140,72.8042430058",Behrouz Biryani
"https://www.google.com/maps/dir/?api=1&destination=19.0836930000,72.9090950000",Jeden - The Cake Expert
"https://www.google.com/maps/dir/?api=1&destination=19.0818812142,73.0050452426",Vilayati
"https://www.google.com/maps/dir/?api=1&destination=19.1935090168,72.8402523324",Garden Court Restaurant
"https://www.google.com/maps/dir/?api=1&destination=19.0742060000,72.8246740000",ButterCream Buddha
"https://www.google.com/maps/dir/?api=1&destination=19.1300090000,72.8693840000",Hungry Headz
"https://www.google.com/maps/dir/?api=1&destination=19.0104800234,73.0325419083",Birista - Biryanis & Kebabs
"https://www.google.com/maps/dir/?api=1&destination=19.4293413002,72.8142231703",Home Made Paratha
"https://www.google.com/maps/dir/?api=1&destination=19.1929324156,72.8335230052",Banglore Iyanger's Bakery
"https://www.google.com/maps/dir/?api=1&destination=18.9395764938,72.8345791250",Aram
"https://www.google.com/maps/dir/?api=1&destination=19.0728774000,72.8226104000",Dutch Patisserie
"https://www.google.com/maps/dir/?api=1&destination=19.0550817972,72.8309705481",La Braco
"https://www.google.com/maps/dir/?api=1&destination=19.0320577059,72.8397990391",Dakshin Culture Curry
"https://www.google.com/maps/dir/?api=1&destination=19.0628828573,72.8292478994",Soul Fry
"https://www.google.com/maps/dir/?api=1&destination=19.2274745783,72.9701242223",Keventers - Milkshakes & Ice Creams
"https://www.google.com/maps/dir/?api=1&destination=19.1908593575,72.9767248034",Hotel Amantran
"https://www.google.com/maps/dir/?api=1&destination=18.9151262896,72.8242107108",Easyhuman Cafe
"https://www.google.com/maps/dir/?api=1&destination=18.9647067376,72.8049574792",Plate & Pint
"https://www.google.com/maps/dir/?api=1&destination=-60.2398111700,-117.2080670670",Rude Lounge
"https://www.google.com/maps/dir/?api=1&destination=19.0963931018,72.9152244329",Abhinandan
"https://www.google.com/maps/dir/?api=1&destination=19.1200633585,72.8273203969",Happie Calories
"https://www.google.com/maps/dir/?api=1&destination=19.0145000399,73.0229127780",Nashta Vashta
"https://www.google.com/maps/dir/?api=1&destination=19.2806400000,72.8610200000",The Neeru's Kitchen
"https://www.google.com/maps/dir/?api=1&destination=19.2183380003,73.0879147723",Kailash Mandir Lassi and Sweets
"https://www.google.com/maps/dir/?api=1&destination=19.1388049231,72.8134671226",Leaping Windows
"https://www.google.com/maps/dir/?api=1&destination=19.0858183889,73.0072842166",70 Beans
"https://www.google.com/maps/dir/?api=1&destination=19.0885400000,73.0139620000",Petway Of India
"https://www.google.com/maps/dir/?api=1&destination=19.2339002705,72.8536821529",XO Belgian Waffle
"https://www.google.com/maps/dir/?api=1&destination=19.0628961667,72.8292297944",Janata Lunch Home
"https://www.google.com/maps/dir/?api=1&destination=19.1076989581,72.8481229395",Malwani Aswad
"https://www.google.com/maps/dir/?api=1&destination=19.2467224122,72.8506878018",Birdy's
"https://www.google.com/maps/dir/?api=1&destination=18.9180489962,72.8315861151",Kebab Gunj
"https://www.google.com/maps/dir/?api=1&destination=19.1805342086,72.8467399254",Madras Idli
"https://www.google.com/maps/dir/?api=1&destination=18.9184546505,72.8310433030",Koyla
"https://www.google.com/maps/dir/?api=1&destination=19.1867595000,72.8350638000",Sigree Global Grill
"https://www.google.com/maps/dir/?api=1&destination=18.9623543268,72.8140850365",Flute 24 Hrs
"https://www.google.com/maps/dir/?api=1&destination=19.0748976161,72.8270370886",Asian Touch
"https://www.google.com/maps/dir/?api=1&destination=19.2583721367,72.8617180511",Bake It Easy
"https://www.google.com/maps/dir/?api=1&destination=19.1718620000,72.9423460000",Indulge
"https://www.google.com/maps/dir/?api=1&destination=19.1514438092,72.8316461295",Iscicle
"https://www.google.com/maps/dir/?api=1&destination=18.9540526106,72.8145081550",Anando
"https://www.google.com/maps/dir/?api=1&destination=19.1772460000,72.8358300000",Khichdi Express
"https://www.google.com/maps/dir/?api=1&destination=19.1687719268,72.8672906756",Fort Kochi
"https://www.google.com/maps/dir/?api=1&destination=18.9311731109,72.8230456263",The Bayview Restaurant - Marine Plaza
"https://www.google.com/maps/dir/?api=1&destination=18.9185802477,72.8310872242",Modern Juice Centre
"https://www.google.com/maps/dir/?api=1&destination=19.1751881952,72.8371345997",Howra Burger
"https://www.google.com/maps/dir/?api=1&destination=18.9137548359,72.8182404488",Hammer & Song
"https://www.google.com/maps/dir/?api=1&destination=19.2041590000,72.9718270000",Mummy Ki Rasoi
"https://www.google.com/maps/dir/?api=1&destination=18.9311169770,72.8331578895",Poornima
"https://www.google.com/maps/dir/?api=1&destination=19.1793419632,72.8371205181",New Sernyaa
"https://www.google.com/maps/dir/?api=1&destination=19.1019726254,72.8271631524",Mezzo Mezzo - JW Marriott Mumbai Juhu
"https://www.google.com/maps/dir/?api=1&destination=18.9942671052,72.8239237145",Punjab Grill
"https://www.google.com/maps/dir/?api=1&destination=19.1068217253,72.8401983529",Temptations
"https://www.google.com/maps/dir/?api=1&destination=19.2588541874,72.9789010808",Redburry Cakes
"https://www.google.com/maps/dir/?api=1&destination=18.9354950485,72.8374842927",The Clearing House
"https://www.google.com/maps/dir/?api=1&destination=19.0689968167,72.8397363424",Crosta The Cake Boutique
"https://www.google.com/maps/dir/?api=1&destination=19.1431100574,72.8321765363",Only Roti's
"https://www.google.com/maps/dir/?api=1&destination=19.0602000464,72.8642547503",Toast & Tonic
"https://www.google.com/maps/dir/?api=1&destination=19.1616643695,72.8472207114",Shree Pet Pooja
"https://www.google.com/maps/dir/?api=1&destination=19.1123853742,72.8668347001",MoMo Cafe - Courtyard By Marriott
"https://www.google.com/maps/dir/?api=1&destination=19.4581682456,72.8143007558",Annapurna Tiffin Sevices
"https://www.google.com/maps/dir/?api=1&destination=19.1737042515,72.9551296681",Shri Krishna Sweets
"https://www.google.com/maps/dir/?api=1&destination=19.1450288340,72.8304056078",Chef Corner
"https://www.google.com/maps/dir/?api=1&destination=19.0852826015,72.9128543660",Mister Vegan
"https://www.google.com/maps/dir/?api=1&destination=19.1241085944,72.8698035702","SMP Express By Sun, Moon & Potatoes"
"https://www.google.com/maps/dir/?api=1&destination=19.0457578814,73.0726996064",Cake Route
"https://www.google.com/maps/dir/?api=1&destination=19.1487453312,72.8316085786",Quesso Xpress
"https://www.google.com/maps/dir/?api=1&destination=19.1106739044,72.8629989624",Cocoon- Dragonfly Hotel
"https://www.google.com/maps/dir/?api=1&destination=18.9188907516,72.8321537375",Bayview Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.1214090000,72.8296753000",Patisserie At The Club Mumbai
"https://www.google.com/maps/dir/?api=1&destination=18.9655098916,72.8127747774",Bomberry
"https://www.google.com/maps/dir/?api=1&destination=19.0949214398,72.8541042656",The Earth Plate - Sahara Star
"https://www.google.com/maps/dir/?api=1&destination=19.1178151529,72.9048312083",Sandoitchi
"https://www.google.com/maps/dir/?api=1&destination=19.1374293000,72.8249929000",Earthlings' Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.3702065476,72.8145510703",Old Lucky Caterers
"https://www.google.com/maps/dir/?api=1&destination=19.1788413126,72.9489025846",The Hungry Pirates
"https://www.google.com/maps/dir/?api=1&destination=19.1037350581,72.8269100189",Salt N Pepper
"https://www.google.com/maps/dir/?api=1&destination=19.0168441065,72.8252443671",Viking Pizza
"https://www.google.com/maps/dir/?api=1&destination=19.1450440000,72.8317530000",Cookstory
"https://www.google.com/maps/dir/?api=1&destination=18.9662074562,72.8127281740",Cake Pop Rush
"https://www.google.com/maps/dir/?api=1&destination=18.9987915635,72.8176590800",San-Qi - Four Seasons
"https://www.google.com/maps/dir/?api=1&destination=19.3701799785,72.8144441172",Cafe Brosten
"https://www.google.com/maps/dir/?api=1&destination=19.2132230000,72.8674190000",Shawarma Street
"https://www.google.com/maps/dir/?api=1&destination=19.2180616700,73.0855578000",Ashok Sweets
"https://www.google.com/maps/dir/?api=1&destination=19.1930172752,72.9674986750",Amor Churros
"https://www.google.com/maps/dir/?api=1&destination=19.0530644000,72.8291932000",Rudy's Arabian Shawarma
"https://www.google.com/maps/dir/?api=1&destination=19.1518745481,72.9360786080",Namaste
"https://www.google.com/maps/dir/?api=1&destination=19.2029648625,72.8218024224",Rainbow
"https://www.google.com/maps/dir/?api=1&destination=19.2557722672,72.9812399670",Portico
"https://www.google.com/maps/dir/?api=1&destination=18.9759166174,72.8123328835",Beyond Waffles
"https://www.google.com/maps/dir/?api=1&destination=18.9540782955,72.8145014495",Kapoor Punjabi Kulfi
"https://www.google.com/maps/dir/?api=1&destination=19.2113240815,72.8681908920",Jumboking
"https://www.google.com/maps/dir/?api=1&destination=18.9156860000,72.8246230000",Francesco's Pizzeria
"https://www.google.com/maps/dir/?api=1&destination=19.1113830315,72.8958095983",Yummilicious
"https://www.google.com/maps/dir/?api=1&destination=18.9714276829,72.8151022643",Sleight of Hand
"https://www.google.com/maps/dir/?api=1&destination=19.0762040530,72.9034944624",Tinge
"https://www.google.com/maps/dir/?api=1&destination=19.3442149096,72.8068879992",The Hunger Express
"https://www.google.com/maps/dir/?api=1&destination=19.1705550000,72.8390780000",Swag Paratha
"https://www.google.com/maps/dir/?api=1&destination=19.2350598314,72.8410982341",Cream Lounge
"https://www.google.com/maps/dir/?api=1&destination=19.0479183282,73.0757469311",Gateaux Et Gratins
"https://www.google.com/maps/dir/?api=1&destination=18.9911325000,72.8144016000",Talli Turmeric
"https://www.google.com/maps/dir/?api=1&destination=19.1720610042,72.9571141675",Satkar Sweets And Namkeen
"https://www.google.com/maps/dir/?api=1&destination=19.1920328376,72.8439594805",Break Free
"https://www.google.com/maps/dir/?api=1&destination=19.0522562506,72.8239009157",Cake Pop Company
"https://www.google.com/maps/dir/?api=1&destination=18.9755244191,72.8237111494",The Parfait Co.
"https://www.google.com/maps/dir/?api=1&destination=18.9247575485,72.8201756626",Amadeus Lounge
"https://www.google.com/maps/dir/?api=1&destination=19.1124344775,72.8669319302",The Bowl Story
"https://www.google.com/maps/dir/?api=1&destination=18.9334558741,72.8248933330",The Society Restaurant - The Ambassador Hotel
"https://www.google.com/maps/dir/?api=1&destination=19.1227575536,72.9131339863",Mad About Bowls
"https://www.google.com/maps/dir/?api=1&destination=19.0098393857,73.0330599099",Brew House Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.1287318261,72.8163602203",Fresh Juicery
"https://www.google.com/maps/dir/?api=1&destination=19.0933135272,72.8282001615",B - Kitchen & Bar
"https://www.google.com/maps/dir/?api=1&destination=19.0670657501,72.9207139090",Mazedaar Pizza
"https://www.google.com/maps/dir/?api=1&destination=19.0802300825,72.8473803028",Maharaj Ji
"https://www.google.com/maps/dir/?api=1&destination=19.0396154922,72.8446317092",Baesic
"https://www.google.com/maps/dir/?api=1&destination=19.2184719184,72.9611233994",Chef Shan's Cakes & More
"https://www.google.com/maps/dir/?api=1&destination=19.0205926425,73.0173532292",Honey Baker's
"https://www.google.com/maps/dir/?api=1&destination=19.0718907000,73.0758046000",Chindian Xpress
"https://www.google.com/maps/dir/?api=1&destination=19.0261100574,72.8564066067",Batter Up Cookies & More
"https://www.google.com/maps/dir/?api=1&destination=19.0394367412,72.8448945656",Hungry Cat Kitchen
"https://www.google.com/maps/dir/?api=1&destination=18.9209446000,72.8303152000",Tier Nom Patisserie
"https://www.google.com/maps/dir/?api=1&destination=18.9641410713,72.8159649298",Parsilicious By Dilshad Karande
"https://www.google.com/maps/dir/?api=1&destination=19.0812674679,72.8374759108",Ambrosia's Kaka Kaki
"https://www.google.com/maps/dir/?api=1&destination=19.1790849800,72.8403379000",Oye Lucky Paratha
"https://www.google.com/maps/dir/?api=1&destination=19.0689939648,72.8397350013",New Karachi Sweets
"https://www.google.com/maps/dir/?api=1&destination=19.0617420500,72.8300297633",Kababchi
"https://www.google.com/maps/dir/?api=1&destination=19.0114119709,73.0123079941",High On Sugar Rushh
"https://www.google.com/maps/dir/?api=1&destination=19.0741830799,72.8247018903",Kastle Burger And Grill
"https://www.google.com/maps/dir/?api=1&destination=19.0857768821,72.8293488175",Live2Eat Desserts
"https://www.google.com/maps/dir/?api=1&destination=19.1790933797,72.8409403190",World Of Paratha
"https://www.google.com/maps/dir/?api=1&destination=19.1226818443,73.0036300421",La Fruta Foods
"https://www.google.com/maps/dir/?api=1&destination=19.1064691201,72.8400960937",KAKEIT
"https://www.google.com/maps/dir/?api=1&destination=18.9562053699,72.8117615730",Content Bakers
"https://www.google.com/maps/dir/?api=1&destination=19.1424072183,72.8429358825",Thx Foodcraft
"https://www.google.com/maps/dir/?api=1&destination=19.0598818836,72.8237963095",UV Specials
"https://www.google.com/maps/dir/?api=1&destination=19.0857981107,73.0072969571",Chawla Di Rasoi
"https://www.google.com/maps/dir/?api=1&destination=19.0177220000,73.0413070000",AAI Foods
"https://www.google.com/maps/dir/?api=1&destination=19.2337300000,72.8547500000",Yummies 4 Tummies
"https://www.google.com/maps/dir/?api=1&destination=19.1771370000,72.8403590000",Love Potion
"https://www.google.com/maps/dir/?api=1&destination=19.1189045718,72.8599776328",Juicifix
"https://www.google.com/maps/dir/?api=1&destination=19.0547145042,72.8496769443",The Pink Truck
"https://www.google.com/maps/dir/?api=1&destination=19.1852926542,72.8441241011",Italiano
"https://www.google.com/maps/dir/?api=1&destination=19.1397887284,72.8094837070",J K Biryani
"https://www.google.com/maps/dir/?api=1&destination=19.0699268514,72.8228441253",Juices & More
"https://www.google.com/maps/dir/?api=1&destination=19.1396252892,72.8270981088",Cookie Cutter
"https://www.google.com/maps/dir/?api=1&destination=19.1187667713,72.8685328737",Frullato Juices
"https://www.google.com/maps/dir/?api=1&destination=19.0857350584,73.0072765052",Far East
"https://www.google.com/maps/dir/?api=1&destination=19.0942063563,72.8486929089",Flavours In Fusion
"https://www.google.com/maps/dir/?api=1&destination=19.1709789031,72.9543930665",Ya Thai
"https://www.google.com/maps/dir/?api=1&destination=19.0070879000,72.8393032000",Le Petit Four
"https://www.google.com/maps/dir/?api=1&destination=19.1121984650,72.9179515690",Matisse Cake Design Studio
"https://www.google.com/maps/dir/?api=1&destination=18.9842597282,72.8361012787",Love Eat
"https://www.google.com/maps/dir/?api=1&destination=19.1047805333,72.8521717340",Garde Manger Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.2539459403,72.9797161371",Reeta's Kitchen
"https://www.google.com/maps/dir/?api=1&destination=19.0306130475,72.8385638818",The Bowl Box
"https://www.google.com/maps/dir/?api=1&destination=19.0320196720,72.8397624940",Diva Maharashtracha
"https://www.google.com/maps/dir/?api=1&destination=18.9698204767,72.8407904506",Afzal Restaurant
"https://www.google.com/maps/dir/?api=1&destination=19.2874692506,72.8675951064",McDonald's
"https://www.google.com/maps/dir/?api=1&destination=19.1106917790,72.8252175450",Chin Chin Chu
"https://www.google.com/maps/dir/?api=1&destination=19.0795810000,72.8803540000",Persian Darbar
"https://www.google.com/maps/dir/?api=1&destination=19.1289592623,72.8471972421",Cafe Arfa
"https://www.google.com/maps/dir/?api=1&destination=19.0399355955,72.8413077816",Baba Falooda
"https://www.google.com/maps/dir/?api=1&destination=19.1237759828,72.8508943319",Sarvodaya Pure Veg
"https://www.google.com/maps/dir/?api=1&destination=18.9675895766,72.8288616613",Deliure & The Eatrium
"https://www.google.com/maps/dir/?api=1&destination=18.9577800470,72.8321443498",Noor Mohammadi Hotel
"https://www.google.com/maps/dir/?api=1&destination=19.1766686422,72.8369156644",Greens Restaurant
"https://www.google.com/maps/dir/?api=1&destination=18.9703585390,72.8310352564",Hotel Sigdi
"https://www.google.com/maps/dir/?api=1&destination=19.1622790841,72.9374894500",Foodway
"https://www.google.com/maps/dir/?api=1&destination=19.3831211118,72.8211808205",Eggethon
"https://www.google.com/maps/dir/?api=1&destination=18.9543830000,72.8179680000",Say Cheese
"https://www.google.com/maps/dir/?api=1&destination=19.1468820254,72.8290702030",1441 Pizzeria
"https://www.google.com/maps/dir/?api=1&destination=19.1440850000,72.8324280000",Breadkraft
"https://www.google.com/maps/dir/?api=1&destination=19.0653127506,72.8306047618",Pal's Fish Corner
"https://www.google.com/maps/dir/?api=1&destination=19.1758300933,72.9523039609",Sandeep Restaurant & Bar
"https://www.google.com/maps/dir/?api=1&destination=18.9381037600,72.8357743844",Pancham Puriwala
"https://www.google.com/maps/dir/?api=1&destination=19.1370540000,72.8314130000",Kalinga
"https://www.google.com/maps/dir/?api=1&destination=19.1489220639,72.8322114050",Pratap The Dhaba
"https://www.google.com/maps/dir/?api=1&destination=19.1609894792,72.9911229014",Bruciato Food Factory
"https://www.google.com/maps/dir/?api=1&destination=19.2858350525,72.8692922741",Kusum Rolls
"https://www.google.com/maps/dir/?api=1&destination=19.2546558380,72.8543395996",Khaas-Parathas
"https://www.google.com/maps/dir/?api=1&destination=18.9378573517,72.8344694898",Shaan Chinese Corner
"https://www.google.com/maps/dir/?api=1&destination=19.2079711998,73.0944519863",Domino's Pizza
"https://www.google.com/maps/dir/?api=1&destination=19.1170300000,72.8812420000",New Ajwa Family Restaurant
"https://www.google.com/maps/dir/?api=1&destination=19.0884320000,72.8383000000",Fat Choy
"https://www.google.com/maps/dir/?api=1&destination=19.0337372084,73.0637440458",Hugs & Mugs
"https://www.google.com/maps/dir/?api=1&destination=19.2272792520,72.9740781337",Twisties
"https://www.google.com/maps/dir/?api=1&destination=19.0165981316,72.8459845483",MRP - My Regular Place
"https://www.google.com/maps/dir/?api=1&destination=19.2184545059,72.8426716849",Andawala
"https://www.google.com/maps/dir/?api=1&destination=18.9195700000,72.8295430000",Kuai Kitchen
"https://www.google.com/maps/dir/?api=1&destination=19.0326020000,72.8459750000",Lucky Dragon
"https://www.google.com/maps/dir/?api=1&destination=18.9801061382,72.8212649748",Haji Ali Juice Center
"https://www.google.com/maps/dir/?api=1&destination=19.0317398060,72.8421751410",Ab's
"https://www.google.com/maps/dir/?api=1&destination=19.1797305126,72.8362444416",Cafe Heaven
"https://www.google.com/maps/dir/?api=1&destination=19.2124068672,72.8471727669",Al Shawarma
"https://www.google.com/maps/dir/?api=1&destination=19.1681537528,72.9611636326",Kampa
"https://www.google.com/maps/dir/?api=1&destination=19.0208722000,73.0220608000",Gupta Sandwich & Snacks Corner
"https://www.google.com/maps/dir/?api=1&destination=19.2455547037,72.8483874723",Silver Coin
"https://www.google.com/maps/dir/?api=1&destination=18.9575108373,72.8132327646",Mama Mia!
"https://www.google.com/maps/dir/?api=1&destination=19.0638091236,72.8620258346",SodaBottleOpenerWala
"https://www.google.com/maps/dir/?api=1&destination=19.1108175479,72.8279188648",Fable
"https://www.google.com/maps/dir/?api=1&destination=19.4241798474,72.8113277256",Farmhouse Funfiesta
"https://www.google.com/maps/dir/?api=1&destination=19.2949409736,72.8500651941",Zaika Restaurant & Party Hall
"https://www.google.com/maps/dir/?api=1&destination=19.1282107489,72.8376928344",Happy Birthday Cakes & Coffee
"https://www.google.com/maps/dir/?api=1&destination=19.2512814289,72.8636207432",Ravindra Restaurant
"https://www.google.com/maps/dir/?api=1&destination=19.3876703167,72.8264701366",Farmhouse Global Cuisine Restaurant
"https://www.google.com/maps/dir/?api=1&destination=19.1513620954,72.8322908655",Icekraft
"https://www.google.com/maps/dir/?api=1&destination=19.0699062544,72.8380002826",Sheetal Bukhara
"https://www.google.com/maps/dir/?api=1&destination=19.0857445638,73.0072738230",Ani's bakehouse
"https://www.google.com/maps/dir/?api=1&destination=19.2199814187,72.8479345143",The Chocolate Heaven
"https://www.google.com/maps/dir/?api=1&destination=19.1228177409,72.8642111644",Ice Cream Factory & Shahi Durbar
"https://www.google.com/maps/dir/?api=1&destination=19.0508282475,72.8935585544",Stars Parade
"https://www.google.com/maps/dir/?api=1&destination=19.2207684556,72.8513707593",Hangout Cakes & More
"https://www.google.com/maps/dir/?api=1&destination=19.0456634385,72.8943635523",Kings Snack Bar
"https://www.google.com/maps/dir/?api=1&destination=19.0606326074,72.8244249523",Boojee Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.1951871968,72.9766456783",Preeti Sandwich & Juice Centre
"https://www.google.com/maps/dir/?api=1&destination=18.9480311425,72.8355075046",Gulshan-e-Iran
"https://www.google.com/maps/dir/?api=1&destination=19.0663420000,72.8230710000",Carter's Quickeats
"https://www.google.com/maps/dir/?api=1&destination=19.0594635809,72.8646155074",Elementaria Bakery Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.1036500000,72.8975270000",Cheelizza - India Ka Pizza
"https://www.google.com/maps/dir/?api=1&destination=18.9140174555,72.8183557838",Flamboyante
"https://www.google.com/maps/dir/?api=1&destination=19.1178449306,72.8649484366",Vihara- The International By Tunga
